"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,20.13,NA,NA,-38.65,NA,-24.856
"Alabama","Baldwin",1003,-10.312,-42.118,11.663,-48.137,-36.144,-27.199
"Alabama","Barbour",1005,3.496,NA,NA,-22.057,NA,-29.484
"Alabama","Bibb",1007,16.668,NA,NA,-12.261,NA,-20.967
"Alabama","Blount",1009,18.218,NA,NA,-23.278,NA,-21.762
"Alabama","Bullock",1011,-7.547,NA,NA,NA,NA,NA
"Alabama","Butler",1013,3.226,NA,NA,-41.035,-61.7,-27.87
"Alabama","Calhoun",1015,12.578,NA,9.558,-40.664,NA,-26.429
"Alabama","Chambers",1017,10.638,NA,NA,-39.223,NA,-31.542
"Alabama","Cherokee",1019,28.474,NA,NA,-22.913,NA,-22.498
"Alabama","Chilton",1021,12.088,NA,NA,-33.59,-29.207,-14.477
"Alabama","Choctaw",1023,1.43,NA,NA,NA,NA,NA
"Alabama","Clarke",1025,4.589,NA,NA,-25.689,NA,-9.436
"Alabama","Clay",1027,23.723,NA,NA,-43.334,NA,NA
"Alabama","Cleburne",1029,17.911,NA,NA,-19.998,-37.203,-16.273
"Alabama","Coffee",1031,12.54,NA,NA,-27.349,NA,-23.813
"Alabama","Colbert",1033,21.286,NA,NA,-29.382,-22.67,-20.857
"Alabama","Conecuh",1035,8.063,NA,NA,-59.705,NA,-40.943
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,NA
"Alabama","Covington",1039,9.294,NA,NA,-35.345,NA,-20.91
"Alabama","Crenshaw",1041,-1.334,NA,NA,-40.001,NA,-27.907
"Alabama","Cullman",1043,23.484,NA,8.73,-41.556,-33.334,-24.443
"Alabama","Dale",1045,10.368,NA,NA,-30.298,-20.455,-20.213
"Alabama","Dallas",1047,19.357,NA,NA,-27.306,NA,-15.156
"Alabama","DeKalb",1049,11.822,NA,NA,-42.431,NA,-18.843
"Alabama","Elmore",1051,14.763,45.766,NA,-38.15,NA,-31.496
"Alabama","Escambia",1053,10.274,NA,NA,-37.435,NA,-26.961
"Alabama","Etowah",1055,11.658,NA,8.531,-42.662,-36.668,-25.265
"Alabama","Fayette",1057,NA,NA,NA,-18.486,NA,NA
"Alabama","Franklin",1059,18.483,NA,NA,-26.787,NA,-9.576
"Alabama","Geneva",1061,19.309,NA,NA,-23.886,NA,-26.885
"Alabama","Greene",1063,-10.769,NA,NA,NA,-43.819,NA
"Alabama","Hale",1065,-13.923,NA,NA,-41.465,NA,-30.951
"Alabama","Henry",1067,16.664,NA,NA,-41.167,NA,-23.129
"Alabama","Houston",1069,-1.151,5.26,10.048,-50.451,-44.613,-23.67
"Alabama","Jackson",1071,25.394,NA,NA,-41.696,NA,-18.799
"Alabama","Jefferson",1073,14.033,9.418,12.072,-45.516,-34.679,-31.468
"Alabama","Lamar",1075,9.458,NA,NA,-31.57,NA,NA
"Alabama","Lauderdale",1077,13.278,NA,7.849,-43.213,NA,-30.126
"Alabama","Lawrence",1079,17.141,NA,NA,-24.112,NA,-14.167
"Alabama","Lee",1081,-8.568,NA,12.853,-49.483,NA,-30.399
"Alabama","Limestone",1083,15.765,NA,9.695,-31.635,NA,-25.39
"Alabama","Lowndes",1085,NA,NA,NA,NA,-37.952,NA
"Alabama","Macon",1087,29.548,NA,-50.521,-25.746,-34.359,NA
