"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,15.77,NA,7.094,-5.695,NA,-18.347
"Alabama","Baldwin",1003,30.836,57.32,4.349,1.295,10,-7.237
"Alabama","Barbour",1005,9.923,NA,NA,6.873,NA,-7.876
"Alabama","Bibb",1007,21.164,NA,NA,3.621,NA,-8.749
"Alabama","Blount",1009,21.834,NA,7.607,-9.792,NA,-16.877
"Alabama","Bullock",1011,4.347,NA,NA,NA,NA,-10.604
"Alabama","Butler",1013,6.838,NA,NA,2.871,NA,-7.196
"Alabama","Calhoun",1015,13.503,NA,4.186,-5.865,NA,-10.494
"Alabama","Chambers",1017,18.719,NA,5.475,-1.956,NA,-8.818
"Alabama","Cherokee",1019,7.793,NA,NA,-6.909,NA,-13.682
"Alabama","Chilton",1021,16.26,NA,5.337,1.031,12.192,-13.235
"Alabama","Choctaw",1023,15.386,NA,NA,NA,NA,-4.763
"Alabama","Clarke",1025,2.943,NA,NA,5.281,NA,-11.203
"Alabama","Clay",1027,NA,NA,-9.785,-16.668,NA,NA
"Alabama","Cleburne",1029,13.334,NA,NA,NA,0.006,-8.251
"Alabama","Coffee",1031,11.416,NA,3.233,7.334,NA,-5.97
"Alabama","Colbert",1033,8.003,-33.33,5.403,-7.502,10.866,-9.708
"Alabama","Conecuh",1035,11.762,NA,-8.571,-16.077,NA,1.495
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,-2.41
"Alabama","Covington",1039,25.403,NA,3.209,6.25,NA,-7.366
"Alabama","Crenshaw",1041,5.882,NA,NA,3.508,NA,-12.264
"Alabama","Cullman",1043,18.709,NA,4.3,-10.517,2.83,-11.816
"Alabama","Dale",1045,20.679,NA,3.599,-0.906,9.999,-10.455
"Alabama","Dallas",1047,6.535,NA,3.143,0.773,NA,-16.331
"Alabama","DeKalb",1049,10.298,NA,3.926,-11.161,NA,-9.143
"Alabama","Elmore",1051,13.938,NA,7,-1.395,NA,-17.196
"Alabama","Escambia",1053,25.79,NA,4.785,-6.221,NA,-12.556
"Alabama","Etowah",1055,10.517,NA,5.498,-14.133,-12.347,-11.173
"Alabama","Fayette",1057,NA,NA,NA,-11.428,NA,-17.284
"Alabama","Franklin",1059,15.384,NA,2.805,-4.671,NA,-7.679
"Alabama","Geneva",1061,24.86,NA,NA,4.369,NA,-6.425
"Alabama","Greene",1063,8.925,NA,NA,NA,-2.058,-19.176
"Alabama","Hale",1065,-12.161,NA,NA,-16.984,NA,-19.586
"Alabama","Henry",1067,1.265,NA,NA,-12.866,NA,-13.285
"Alabama","Houston",1069,19.327,NA,5.037,-8.546,1.452,-11.098
"Alabama","Jackson",1071,10.358,NA,5,-11.558,NA,-11.088
"Alabama","Jefferson",1073,19.857,31.28,9.779,-21.583,-13.678,-24.601
"Alabama","Lamar",1075,52.533,NA,NA,NA,NA,-9.59
"Alabama","Lauderdale",1077,13.917,NA,5.325,-10.575,NA,-10.873
"Alabama","Lawrence",1079,11.594,NA,4.894,-4.641,NA,-6.581
"Alabama","Lee",1081,5.031,NA,9.693,-16.883,NA,-23.951
"Alabama","Limestone",1083,11.388,33.89,8.376,-9.634,NA,-18.886
"Alabama","Lowndes",1085,NA,NA,NA,NA,10.139,-13.698
"Alabama","Macon",1087,30.49,NA,3.052,-3.226,-16.314,NA
"Alabama","Madison",1089,13.879,25.736,10.914,-17.487,-22.064,-25.697
"Alabama","Marengo",1091,28.562,NA,-11.288,10.276,NA,NA
"Alabama","Marion",1093,17.502,NA,NA,-3.127,NA,-6.7
"Alabama","Marshall",1095,17.601,40.064,5.34,-11.118,NA,-13.341
"Alabama","Mobile",1097,24.083,11.103,5.666,-4.119,-3.183,-10.312
"Alabama","Monroe",1099,16.671,NA,-10.887,-5.131,NA,NA
"Alabama","Montgomery",1101,13.591,4.705,7.969,-12.03,-1.11,-21.506
"Alabama","Morgan",1103,18.992,25.337,5.398,-11.904,0.537,-13.491
"Alabama","Perry",1105,-4.5,NA,NA,NA,NA,-23.495
"Alabama","Pickens",1107,45.596,NA,-19.823,5.129,NA,NA
"Alabama","Pike",1109,-0.425,NA,NA,-0.95,NA,-14.709
"Alabama","Randolph",1111,6.211,NA,-11.109,-7.632,NA,NA
"Alabama","Russell",1113,17.504,NA,6.41,3.112,NA,-18.782
"Alabama","Shelby",1117,18.63,81.03,12.12,-14.564,NA,-28.363
"Alabama","St. Clair",1115,17.927,NA,6.874,-7.948,6.503,-17.006
"Alabama","Sumter",1119,NA,NA,-11.291,NA,NA,NA
"Alabama","Talladega",1121,14.704,NA,4.784,-3.762,2.631,-12.087
"Alabama","Tallapoosa",1123,22.576,NA,6.065,-8.214,NA,-8.107
"Alabama","Tuscaloosa",1125,18.686,23.914,7.703,-17.117,7.683,-24.439
"Alabama","Walker",1127,17.927,NA,3.513,-6.731,-0.848,-9.906
"Alabama","Washington",1129,22.54,NA,NA,NA,NA,-1.336
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,-4.082
"Alabama","Winston",1133,28.848,NA,NA,-2.757,NA,-6.029
"Alaska","Anchorage",2020,10.451,-0.869,9.459,-19.993,-10.904,-17.395
"Alaska","Bethel",2050,NA,NA,NA,NA,NA,-11.264
"Alaska","Fairbanks North Star",2090,7.649,NA,6.843,-5.792,-26.801,-11.706
"Alaska","Juneau",2110,8.695,NA,NA,-3.096,-6.001,-10.811
"Alaska","Kenai Peninsula Borough",2122,6.037,NA,4.468,-12.119,NA,-12.183
"Alaska","Ketchikan Gateway",2130,NA,NA,-8.236,16.666,NA,NA
"Alaska","Kodiak Island",2150,NA,NA,NA,-3.329,NA,-7.581
"Alaska","Matanuska-Susitna",2170,3.584,NA,5.701,-13.808,NA,-19.547
"Alaska","North Slope",2185,NA,NA,NA,NA,NA,-4.618
"Alaska","Sitka",2220,NA,NA,-21.425,NA,NA,NA
"Alaska","Southeast Fairbanks",2240,NA,NA,NA,NA,NA,NA
"Alaska","Valdez-Cordova",2261,NA,NA,-12.957,NA,NA,NA
"Arizona","Apache",4001,32.37,NA,6.183,-10.377,20.2,-32.454
"Arizona","Cochise",4003,19.997,28.402,4.456,-4.245,0.374,-18.739
"Arizona","Coconino",4005,50.262,78.472,5.199,5.261,14.561,-26.335
"Arizona","Gila",4007,47.892,70.931,3.471,9.463,NA,-16.95
"Arizona","Graham",4009,40.437,NA,4.54,-9.746,NA,-25.61
"Arizona","Greenlee",4011,8.572,NA,NA,-22.619,NA,-20.831
"Arizona","La Paz",4012,-3.997,-28.846,NA,-22.954,0.442,-9.447
"Arizona","Maricopa",4013,17.964,7.635,8.816,-9.881,-11.88,-25.608
"Arizona","Mohave",4015,22.913,-11.948,3.248,-1.186,12.034,-14.695
"Arizona","Navajo",4017,35.919,30.605,3.662,6.263,35.066,-27.016
"Arizona","Pima",4019,21.457,6.668,7.364,-9.138,-19.167,-23.835
"Arizona","Pinal",4021,6.934,5.803,6.32,0.599,5.528,-23.424
"Arizona","Santa Cruz",4023,14.246,24.563,4.976,-1.496,19.779,-20.939
"Arizona","Yavapai",4025,27.062,22.341,3.822,-4.321,5.112,-15.274
"Arizona","Yuma",4027,18.675,-17.56,3.317,-8.185,-8.603,-15.686
"Arkansas","Arkansas",5001,25.352,NA,NA,-9.524,NA,-7.812
"Arkansas","Ashley",5003,10.417,NA,NA,-15.622,NA,-14.544
"Arkansas","Baxter",5005,24.26,NA,4.265,-5.518,NA,-10.965
"Arkansas","Benton",5007,4.842,41.281,13.145,-15.282,-32.257,-35.211
"Arkansas","Boone",5009,12.626,NA,6.063,-8.829,NA,-16.023
"Arkansas","Bradley",5011,2.04,NA,NA,-16.394,NA,-20.965
"Arkansas","Carroll",5015,17.968,NA,NA,7.986,NA,-11.004
"Arkansas","Chicot",5017,NA,NA,NA,-31.918,NA,-14.286
"Arkansas","Clark",5019,25.807,NA,NA,-8.803,-2.54,-13.723
"Arkansas","Clay",5021,NA,NA,NA,-2.102,NA,-9.895
"Arkansas","Cleburne",5023,9.375,NA,NA,-20.971,NA,-19.428
"Arkansas","Cleveland",5025,NA,NA,-19.567,NA,NA,NA
"Arkansas","Columbia",5027,0.002,NA,NA,5.58,NA,-13.016
"Arkansas","Conway",5029,6.516,NA,-12.591,-1.939,NA,5.479
"Arkansas","Craighead",5031,12.331,NA,6.685,-12.943,-8.571,-15.573
"Arkansas","Crawford",5033,5.184,NA,6.898,-2.932,15.788,-17.845
"Arkansas","Crittenden",5035,16.001,NA,5.999,3.649,1.502,-17.569
"Arkansas","Cross",5037,NA,NA,-6.898,-37.567,NA,NA
