"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,2.693,NA,13.414,-19.765,NA,-34.476
"Alabama","Baldwin",1003,-8.79,-20.562,11.563,-35.667,-11.111,-29.485
"Alabama","Barbour",1005,-17.557,NA,NA,-16.838,NA,-20.603
"Alabama","Bibb",1007,4.566,NA,NA,-11.596,NA,-29.999
"Alabama","Blount",1009,-7.424,NA,13.806,-29.97,NA,-32.048
"Alabama","Bullock",1011,-17.391,NA,NA,NA,NA,-19.695
"Alabama","Butler",1013,-6.41,NA,NA,-17.704,NA,-28.059
"Alabama","Calhoun",1015,-7.887,NA,11.675,-28.694,NA,-31.085
"Alabama","Chambers",1017,7.882,NA,11.74,-21.516,NA,-24.015
"Alabama","Cherokee",1019,-17.207,NA,NA,-32.255,NA,-31.051
"Alabama","Chilton",1021,-5.285,NA,11.887,-23.196,-8.946,-30.283
"Alabama","Choctaw",1023,3.078,NA,NA,NA,NA,-22.223
"Alabama","Clarke",1025,-13.724,NA,NA,-17.958,NA,-24.003
"Alabama","Clay",1027,NA,NA,-16.307,-33.334,NA,NA
"Alabama","Cleburne",1029,6.666,NA,NA,-42.498,-15.68,-22.012
"Alabama","Coffee",1031,-5.192,NA,9.124,-14.679,NA,-22.677
"Alabama","Colbert",1033,-21.426,-52.378,13.021,-41.472,-10.873,-29.121
"Alabama","Conecuh",1035,7.841,NA,-24.286,-46.432,NA,-10.445
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,-18.073
"Alabama","Covington",1039,-0.403,NA,8.235,-14.945,NA,-23.645
"Alabama","Crenshaw",1041,-7.354,NA,NA,-24.562,NA,-35.849
"Alabama","Cullman",1043,-5.991,NA,11.691,-24.568,-14.151,-27.039
"Alabama","Dale",1045,1.018,NA,9.693,-22.464,-5,-25.099
"Alabama","Dallas",1047,2.013,NA,NA,-12.56,NA,-28.576
"Alabama","DeKalb",1049,-7.318,NA,10.634,-39.286,NA,-26.511
"Alabama","Elmore",1051,-3.366,NA,13.512,-23.954,NA,-34.523
"Alabama","Escambia",1053,6.294,NA,NA,-20.478,NA,-25.511
"Alabama","Etowah",1055,-7.444,NA,12.109,-28.55,-20.99,-29.408
"Alabama","Fayette",1057,NA,NA,NA,-26.665,NA,-28.395
"Alabama","Franklin",1059,-12.584,NA,NA,-27.689,NA,-25.48
"Alabama","Geneva",1061,5.941,NA,NA,-22.506,NA,-20.646
"Alabama","Greene",1063,-12.5,NA,NA,NA,-13.061,-34.074
"Alabama","Hale",1065,-24.323,NA,NA,-26.417,NA,-28.865
"Alabama","Henry",1067,-5.063,NA,NA,-35.635,NA,-23.581
"Alabama","Houston",1069,-2.715,NA,11.074,-29.735,-8.693,-25.178
"Alabama","Jackson",1071,-15.136,NA,13.135,-37.405,NA,-30.305
"Alabama","Jefferson",1073,-0.742,10.427,17.405,-38.884,-32.165,-42.648
"Alabama","Lamar",1075,1.695,NA,NA,-36.836,NA,-19.181
"Alabama","Lauderdale",1077,-15.703,NA,14.589,-42.133,NA,-31.635
"Alabama","Lawrence",1079,-22.459,NA,NA,-24.469,NA,-25.438
"Alabama","Lee",1081,-12.335,NA,15.671,-36.932,NA,-36.175
"Alabama","Limestone",1083,-15.942,3.389,17.141,-36.157,NA,-37.487
"Alabama","Lowndes",1085,NA,NA,NA,NA,-2.023,-34.246
"Alabama","Macon",1087,-8.539,NA,-15.406,-26.885,-33.998,NA
"Alabama","Madison",1089,-15.065,-20.858,20.137,-42.926,-41.116,-46.09
"Alabama","Marengo",1091,4.401,NA,-22.577,-4.782,NA,NA
"Alabama","Marion",1093,-25.21,NA,NA,-25.476,NA,-27.218
"Alabama","Marshall",1095,-3.311,23.696,11.565,-30.712,NA,-28.378
"Alabama","Mobile",1097,-1.093,-2.086,12.512,-26.597,-16.082,-29.078
"Alabama","Monroe",1099,-6.412,NA,-23.756,-16.673,NA,NA
"Alabama","Montgomery",1101,-2.837,12.939,14.875,-28.292,-13.879,-34.634
"Alabama","Morgan",1103,-7.48,-2.838,13.565,-34.035,-13.334,-31.804
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-31.309
"Alabama","Pickens",1107,30.413,NA,-32.085,-18.605,NA,NA
"Alabama","Pike",1109,-19.145,NA,NA,-18.256,NA,-30.747
"Alabama","Randolph",1111,-8.226,NA,-24.07,-25.769,NA,NA
"Alabama","Russell",1113,4.492,NA,11.794,-18.129,NA,-32.096
"Alabama","Shelby",1117,-9.964,65.837,20.278,-35.174,NA,-47.099
"Alabama","St. Clair",1115,-8.719,NA,14.788,-25.324,-8.384,-36.479
"Alabama","Sumter",1119,NA,NA,-30.642,-32.469,NA,NA
"Alabama","Talladega",1121,-4.794,NA,13.184,-23.778,-8.946,-34.095
"Alabama","Tallapoosa",1123,10.27,NA,13.258,-24.605,NA,-23.039
"Alabama","Tuscaloosa",1125,-2.418,12.547,16.302,-33.139,-13.742,-37.626
"Alabama","Walker",1127,-4.454,NA,9.832,-29.865,-11.68,-23.007
"Alabama","Washington",1129,-4.227,NA,NA,NA,NA,-18.438
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,-24.487
"Alabama","Winston",1133,0.913,NA,NA,-20.74,NA,-21.595
"Alaska","Anchorage",2020,-12.659,19.131,19.956,-40.92,-40.138,-45.454
"Alaska","Bethel",2050,NA,NA,NA,NA,NA,-25.349
"Alaska","Fairbanks North Star",2090,-18.414,NA,16.455,-35.738,-58.76,-35.262
"Alaska","Juneau",2110,-8.075,NA,NA,-29.385,-36.001,-36.036
"Alaska","Kenai Peninsula Borough",2122,-11.205,NA,11.269,-32.068,NA,-30.773
"Alaska","Ketchikan Gateway",2130,NA,NA,-43.53,-31.371,NA,NA
