"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,27.165,NA,11.188,-13.05,NA,-25.749
"Alabama","Baldwin",1003,23.743,31.411,7.774,-13.988,1.639,-18.063
"Alabama","Barbour",1005,-4.965,NA,NA,1.911,NA,-12.343
"Alabama","Bibb",1007,16.032,NA,NA,-0.687,NA,-17.391
"Alabama","Blount",1009,16.518,NA,10.012,-19.415,NA,-25.735
"Alabama","Bullock",1011,2.04,NA,NA,NA,NA,-20.894
"Alabama","Butler",1013,27.272,NA,NA,-1.276,NA,-18.573
"Alabama","Calhoun",1015,13.672,NA,8.1,-17.085,NA,-20.095
"Alabama","Chambers",1017,27.143,NA,9.318,-4.009,NA,-27.663
"Alabama","Cherokee",1019,14.767,NA,NA,-13.132,NA,-19.471
"Alabama","Chilton",1021,21.138,NA,8.178,-14.541,24.797,-18.437
"Alabama","Choctaw",1023,25.808,NA,NA,NA,NA,-14.517
"Alabama","Clarke",1025,6.732,NA,NA,-7.596,NA,-18.9
"Alabama","Clay",1027,NA,NA,-12.634,-18.752,NA,NA
"Alabama","Cleburne",1029,18.333,NA,NA,-35.712,-35.994,-13.882
"Alabama","Coffee",1031,10.629,NA,7.692,-4.104,NA,-19.253
"Alabama","Colbert",1033,11.298,-34.881,6.428,-19.949,2.967,-14.383
"Alabama","Conecuh",1035,23.998,NA,-13.235,-19.384,NA,0.738
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,-7.317
"Alabama","Covington",1039,26,NA,5.051,-4.589,NA,-14.904
"Alabama","Crenshaw",1041,13.432,NA,NA,-8.956,NA,-22.33
"Alabama","Cullman",1043,20.906,29.508,7.714,-16.298,11.818,-16.278
"Alabama","Dale",1045,14.916,NA,5.868,-19.811,10.526,-16.183
"Alabama","Dallas",1047,23.502,NA,5.151,3.813,NA,-16.947
"Alabama","DeKalb",1049,14.171,NA,7.01,-19.123,NA,-16.333
"Alabama","Elmore",1051,16.085,NA,10.765,-15.863,NA,-27.154
"Alabama","Escambia",1053,18.028,NA,6.666,-13.204,NA,-17.137
"Alabama","Etowah",1055,16.085,NA,7.504,-21.307,-16.668,-16.973
"Alabama","Fayette",1057,NA,NA,NA,-9.733,NA,-11.392
"Alabama","Franklin",1059,9.286,NA,5.43,-13.705,NA,-10.556
"Alabama","Geneva",1061,32.799,NA,NA,-3.895,NA,-14.549
"Alabama","Greene",1063,1.752,NA,NA,NA,-1.029,-23.942
"Alabama","Hale",1065,3.032,NA,NA,-22.224,NA,-19.999
"Alabama","Henry",1067,17.07,NA,NA,-21.562,NA,-18.299
"Alabama","Houston",1069,13.811,NA,7.904,-17.372,-3.997,-17.296
"Alabama","Jackson",1071,20.33,NA,7.638,-18.597,NA,-17.171
"Alabama","Jefferson",1073,17.203,16.667,13.27,-28.056,-24.055,-32.593
"Alabama","Lamar",1075,18.029,NA,NA,NA,NA,-9.092
"Alabama","Lauderdale",1077,17.771,NA,7.304,-20.885,NA,-17.291
"Alabama","Lawrence",1079,3.547,NA,7.31,-11.234,NA,-16.827
"Alabama","Lee",1081,9.733,NA,12.531,-25.334,NA,-30.73
"Alabama","Limestone",1083,14.477,19.995,11.3,-14.646,NA,-25.519
"Alabama","Lowndes",1085,NA,NA,NA,NA,6.966,-26.388
"Alabama","Macon",1087,31.179,NA,-3.595,-3.261,-26.516,NA
"Alabama","Madison",1089,10.943,25.418,14.866,-26.743,-28.328,-34.081
"Alabama","Marengo",1091,23.481,NA,-13.384,3.255,NA,NA
"Alabama","Marion",1093,26.398,NA,NA,-7.209,NA,-13.535
"Alabama","Marshall",1095,19.264,NA,7.336,-16.336,NA,-19.679
"Alabama","Mobile",1097,20.082,1.241,9.765,-17.601,-10.322,-23.847
"Alabama","Monroe",1099,24.189,NA,-19.226,-17.619,NA,NA
"Alabama","Montgomery",1101,13.896,-3.26,13.003,-19.742,4.172,-32.034
"Alabama","Morgan",1103,15.95,39.425,8.672,-19.142,-0.042,-20.13
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-27.043
"Alabama","Pickens",1107,31.839,NA,-18.281,-1.519,NA,NA
"Alabama","Pike",1109,-4.818,NA,NA,-9.853,NA,-22.496
"Alabama","Randolph",1111,22.71,NA,-15.335,-8.851,NA,NA
"Alabama","Russell",1113,13.307,NA,8.417,-6.213,NA,-23.442
"Alabama","Shelby",1117,10.551,94.339,15.997,-26.509,NA,-37.265
"Alabama","St. Clair",1115,14.184,NA,11.279,-16.797,7.365,-25.289
"Alabama","Sumter",1119,NA,NA,-28.569,-15.874,NA,NA
"Alabama","Talladega",1121,19.773,NA,7.563,-12.205,4.999,-18.835
"Alabama","Tallapoosa",1123,28.369,NA,8.455,-9.365,NA,-12.57
"Alabama","Tuscaloosa",1125,13.016,22.143,11.288,-27.592,-2.283,-30.528
"Alabama","Walker",1127,14.487,NA,5.527,-20.458,-5.525,-16.724
"Alabama","Washington",1129,22.064,NA,NA,NA,NA,-14.121
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,-15.685
"Alabama","Winston",1133,16.823,NA,NA,-11.062,NA,-11.874
"Alaska","Anchorage",2020,5.532,-0.869,12.957,-29.654,-24.389,-26.773
"Alaska","Bethel",2050,NA,NA,NA,NA,NA,-19.441
"Alaska","Fairbanks North Star",2090,-2.234,NA,11.1,-23.266,-30.523,-22.716
"Alaska","Juneau",2110,4.191,NA,NA,-22.552,-6.251,-20.705
"Alaska","Kenai Peninsula Borough",2122,2.225,NA,8.824,-25.237,NA,-20.321
"Alaska","Ketchikan Gateway",2130,NA,NA,-23.53,-15.277,NA,NA
"Alaska","Kodiak Island",2150,NA,NA,NA,-16.124,NA,-11.946
"Alaska","Matanuska-Susitna",2170,4.481,NA,9.919,-21.081,NA,-28.462
"Alaska","North Slope",2185,NA,NA,NA,NA,NA,-7.579
"Alaska","Sitka",2220,NA,NA,-22.724,-59.375,NA,NA
"Alaska","Southeast Fairbanks",2240,NA,NA,NA,NA,NA,NA
"Alaska","Valdez-Cordova",2261,NA,NA,-15.088,NA,NA,NA
"Arizona","Apache",4001,14.493,1.538,16.275,-23.174,16.188,-39.721
"Arizona","Cochise",4003,7.667,-10.378,7.69,-16.232,0.003,-23.477
"Arizona","Coconino",4005,5.779,4.114,15.366,-34.351,-12.198,-40.415
"Arizona","Gila",4007,24.579,24.72,9.25,-13.218,NA,-26.855
"Arizona","Graham",4009,22.388,NA,8.961,-16.87,NA,-30.792
"Arizona","Greenlee",4011,6.061,NA,NA,-59.615,NA,-26.758
"Arizona","La Paz",4012,-8.294,-34.259,NA,-29.637,-9.673,-15.594
"Arizona","Maricopa",4013,7.524,-1.57,13.999,-23.544,-27.66,-34.174
"Arizona","Mohave",4015,17.286,-34.664,7.955,-14.025,2.042,-24.496
"Arizona","Navajo",4017,10.063,-19.613,11.814,-20.665,17.788,-36.217
"Arizona","Pima",4019,8.517,-12.632,12.466,-24.569,-26.195,-33.432
"Arizona","Pinal",4021,2.679,-14.654,10.728,-14.576,-1.775,-31.169
"Arizona","Santa Cruz",4023,-3.889,-6.556,10.163,-19.012,9.889,-26.003
"Arizona","Yavapai",4025,9.54,-27.203,10.245,-23.958,-16.203,-28.241
"Arizona","Yuma",4027,7.596,-33.19,7.045,-18.372,-17.61,-21.907
"Arkansas","Arkansas",5001,19.497,NA,NA,-13.17,NA,-12.307
"Arkansas","Ashley",5003,14.737,NA,NA,-15.659,NA,-16.513
"Arkansas","Baxter",5005,22.024,NA,7.031,-18.151,NA,-12.544
"Arkansas","Benton",5007,-3.105,-0.003,17.249,-28.193,-50.531,-41.84
"Arkansas","Boone",5009,12.438,NA,9.822,-17.466,NA,-23.684
"Arkansas","Bradley",5011,NA,NA,NA,-14.754,NA,-25.805
"Arkansas","Carroll",5015,3.597,NA,NA,-13.954,NA,-20.187
"Arkansas","Chicot",5017,NA,NA,NA,NA,NA,-16.666
"Arkansas","Clark",5019,9.42,NA,NA,-15.05,-4.062,-19.998
"Arkansas","Clay",5021,NA,NA,NA,-16.664,NA,-16.661
"Arkansas","Cleburne",5023,18.279,NA,NA,-31.225,NA,-21.839
"Arkansas","Cleveland",5025,NA,NA,-20.001,NA,NA,NA
"Arkansas","Columbia",5027,-3.741,NA,NA,6.885,NA,-17.69
"Arkansas","Conway",5029,10.221,NA,-19.314,-3.648,NA,0
"Arkansas","Craighead",5031,12.124,NA,9.753,-20.589,-1.471,-18.969
"Arkansas","Crawford",5033,9.888,NA,9.137,-9.693,9.835,-22.046
"Arkansas","Crittenden",5035,22.99,NA,7.452,-9.553,3.647,-19.488
"Arkansas","Cross",5037,NA,NA,-11.866,-38.459,NA,NA
"Arkansas","Dallas",5039,NA,NA,NA,-5.477,NA,-25.005
"Arkansas","Desha",5041,26.312,NA,-13.846,-5.507,NA,NA
"Arkansas","Drew",5043,16.833,NA,NA,-11.631,NA,-21.616
"Arkansas","Faulkner",5045,4.44,NA,11.682,-23.007,NA,-26.656
"Arkansas","Franklin",5047,12.858,NA,NA,-4.797,-8.332,-15.743
"Arkansas","Fulton",5049,NA,NA,-14.865,NA,NA,NA
"Arkansas","Garland",5051,7.681,42.861,8.253,-15.78,NA,-22.222
"Arkansas","Grant",5053,NA,NA,-19.693,-11.92,NA,NA
"Arkansas","Greene",5055,12.965,NA,7.696,-9.546,NA,-18.699
"Arkansas","Hempstead",5057,33.641,NA,-17.178,-6.591,NA,NA
"Arkansas","Hot Spring",5059,24.279,NA,8.26,3.83,-2.27,-16.979
"Arkansas","Howard",5061,11.319,NA,NA,-1.886,NA,-20.212
"Arkansas","Independence",5063,25.315,NA,9.651,-18.408,NA,-21.311
"Arkansas","Izard",5065,10.203,NA,NA,NA,NA,-13.569
"Arkansas","Jackson",5067,NA,NA,NA,-2.76,NA,-15.787
"Arkansas","Jefferson",5069,18.733,NA,6.569,-17.659,-6.243,-19.554
"Arkansas","Johnson",5071,16.131,NA,NA,-6.908,NA,-21.598
"Arkansas","Lawrence",5075,15.296,NA,NA,-19.995,NA,-20.017
"Arkansas","Lincoln",5079,NA,NA,NA,NA,NA,-13.792
"Arkansas","Little River",5081,26.562,NA,NA,0.952,NA,-19.054
"Arkansas","Logan",5083,14.602,NA,NA,-7.006,NA,-18.562
"Arkansas","Lonoke",5085,16.921,NA,9.663,-13.188,NA,-23.302
"Arkansas","Madison",5087,2.818,NA,NA,-12.934,NA,-24.409
"Arkansas","Marion",5089,2.937,NA,NA,-6.305,NA,-19.336
"Arkansas","Miller",5091,16.723,NA,6.46,-7.791,0.004,-16.468
"Arkansas","Mississippi",5093,22.869,NA,6.647,-4.517,7.37,-20.916
"Arkansas","Monroe",5095,20.793,NA,NA,12.067,NA,-16.978
"Arkansas","Montgomery",5097,NA,NA,-23.528,NA,NA,NA
"Arkansas","Nevada",5099,NA,NA,NA,-18.136,1.47,-10.003
"Arkansas","Newton",5101,NA,NA,-16.658,NA,NA,NA
"Arkansas","Ouachita",5103,7.854,NA,NA,-4.049,NA,-14.736
"Arkansas","Perry",5105,NA,NA,-20.555,NA,NA,NA
"Arkansas","Phillips",5107,12.29,NA,NA,-10.231,NA,-21.316
"Arkansas","Pike",5109,18.626,NA,-18.761,-7.737,NA,NA
"Arkansas","Poinsett",5111,15.221,NA,NA,-0.848,NA,-15.119
"Arkansas","Polk",5113,42.479,NA,-21.246,-12.373,NA,NA
"Arkansas","Pope",5115,15.612,NA,8.702,-21.83,-1.494,-18.131
"Arkansas","Prairie",5117,NA,NA,-7.385,NA,NA,NA
"Arkansas","Pulaski",5119,10.91,22.769,10.625,-21.073,-26.763,-25.564
"Arkansas","Randolph",5121,26.907,NA,-18.747,-24.096,NA,NA
"Arkansas","Saline",5125,11.814,-12.219,10.879,-13.114,-0.031,-23.767
"Arkansas","Scott",5127,NA,NA,-16.936,-27.67,NA,NA
"Arkansas","Searcy",5129,NA,NA,NA,NA,NA,-22.19
"Arkansas","Sebastian",5131,10.883,6.682,9.211,-18.257,-16.325,-22.977
"Arkansas","Sevier",5133,29.369,NA,NA,-1.21,NA,-25.981
"Arkansas","Sharp",5135,33.348,NA,NA,-3.639,NA,-21.327
"Arkansas","St. Francis",5123,27.395,NA,NA,-1.6,7.246,-11.182
"Arkansas","Stone",5137,NA,NA,NA,-7.459,NA,-19.379
"Arkansas","Union",5139,16.491,NA,7.493,-15.189,NA,-17.579
"Arkansas","Van Buren",5141,NA,NA,NA,-18.35,NA,-21.958
"Arkansas","Washington",5143,-2.034,4.771,14.955,-27.373,-9.081,-34.6
"Arkansas","White",5145,13.164,NA,8.039,-21.088,-7.759,-21.768
"Arkansas","Yell",5149,2.913,NA,NA,-7.141,NA,-15.391
"California","Alameda",6001,-8.83,15.727,26.895,-44.935,-65.506,-60.638
