"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,21.756,NA,NA,-4.475,NA,-6.081
"Alabama","Baldwin",1003,48.604,84.135,-0.247,15.836,35.074,6.403
"Alabama","Barbour",1005,7.031,NA,NA,17.091,NA,-1.512
"Alabama","Bibb",1007,6.544,NA,NA,2.738,NA,-3.332
"Alabama","Blount",1009,17.086,NA,NA,-11.538,NA,-11.108
"Alabama","Bullock",1011,-2.083,NA,NA,NA,NA,NA
"Alabama","Butler",1013,22.826,NA,NA,24.413,NA,-0.002
"Alabama","Calhoun",1015,14.669,-21.948,3.04,-9.27,NA,-2.927
"Alabama","Chambers",1017,19.388,NA,NA,8.083,NA,2.854
"Alabama","Cherokee",1019,19.686,NA,NA,-7.473,NA,0.002
"Alabama","Chilton",1021,29.131,NA,NA,2.677,24.542,1.501
"Alabama","Choctaw",1023,3.227,NA,NA,NA,NA,NA
"Alabama","Clarke",1025,27.779,NA,NA,13.709,NA,1.958
"Alabama","Clay",1027,8.158,NA,NA,NA,NA,NA
"Alabama","Cleburne",1029,8.197,NA,NA,NA,-9.084,NA
"Alabama","Coffee",1031,15.865,NA,NA,8.567,NA,2.322
"Alabama","Colbert",1033,12.628,NA,NA,-9.835,16.212,-0.001
"Alabama","Conecuh",1035,20.406,NA,NA,15.783,NA,24.808
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,NA
"Alabama","Covington",1039,24.017,NA,NA,11.782,NA,-3.847
"Alabama","Crenshaw",1041,18.333,NA,NA,16.98,NA,NA
"Alabama","Cullman",1043,20.91,-8.065,2.632,-10.625,11.111,-4.14
"Alabama","Dale",1045,15.687,NA,NA,4.496,-0.001,-1.192
"Alabama","Dallas",1047,17.048,NA,NA,1.174,NA,-6.32
"Alabama","DeKalb",1049,13.094,-3.769,NA,-8.069,NA,-2.224
"Alabama","Elmore",1051,20.187,NA,2.156,-0.431,NA,-4.367
"Alabama","Escambia",1053,32.472,NA,NA,7.68,NA,2.965
"Alabama","Etowah",1055,8.576,-21.156,3.128,-16.828,-1.82,-4.515
"Alabama","Fayette",1057,NA,NA,NA,-14.129,NA,NA
"Alabama","Franklin",1059,18.247,NA,NA,-12.361,NA,1.38
"Alabama","Geneva",1061,25.538,NA,NA,5.292,NA,-2.442
"Alabama","Greene",1063,12.723,NA,NA,NA,9.14,NA
"Alabama","Hale",1065,-9.588,NA,NA,NA,NA,NA
"Alabama","Henry",1067,27.022,NA,NA,-7.459,NA,-8.937
"Alabama","Houston",1069,16.416,NA,0.422,-0.695,11.868,-2.791
"Alabama","Jackson",1071,22.813,NA,NA,-6.754,NA,-2.224
"Alabama","Jefferson",1073,13.815,-21.977,3.704,-15.82,-10.562,-7.219
"Alabama","Lamar",1075,15.252,NA,NA,NA,NA,NA
"Alabama","Lauderdale",1077,9.277,-15.223,3.608,-11.405,NA,-1.457
"Alabama","Lawrence",1079,8.871,NA,NA,-3.658,NA,2.277
"Alabama","Lee",1081,12.129,NA,0.533,-11.061,NA,-9.556
"Alabama","Limestone",1083,9.911,11.108,4.349,-14.168,NA,-3.422
"Alabama","Lowndes",1085,NA,NA,NA,NA,21.773,NA
"Alabama","Macon",1087,23.531,NA,10.963,1.539,-10.158,NA
"Alabama","Madison",1089,7.591,-29.744,5.053,-18.442,-22.812,-9.94
"Alabama","Marengo",1091,24.449,NA,1.923,9.097,NA,NA
"Alabama","Marion",1093,12.115,NA,NA,-1.943,NA,-4.319
"Alabama","Marshall",1095,12.498,1.482,3.181,-10.678,NA,-5.136
"Alabama","Mobile",1097,28.793,32.355,0.567,0.471,8.554,-0.192
"Alabama","Monroe",1099,32.795,NA,NA,16.132,NA,NA
"Alabama","Montgomery",1101,16.73,17.202,1.436,-7.442,-5.862,-8.421
"Alabama","Morgan",1103,24.305,-10.55,3.468,-10.779,8.046,-1.617
"Alabama","Perry",1105,NA,NA,NA,NA,NA,NA
"Alabama","Pickens",1107,NA,NA,NA,-1.056,NA,NA
