"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,16.989,NA,14.47,-15.973,NA,-38.646
"Alabama","Baldwin",1003,-4.234,-26.668,12.079,-35.942,-14.689,-34.224
"Alabama","Barbour",1005,6.589,NA,NA,-6.597,NA,-25.15
"Alabama","Bibb",1007,12.801,NA,NA,-8.032,NA,-30.674
"Alabama","Blount",1009,8.558,NA,14.279,-18.786,NA,-37.003
"Alabama","Bullock",1011,NA,NA,NA,NA,NA,-23.527
"Alabama","Butler",1013,6.838,NA,NA,-5.446,NA,-34.754
"Alabama","Calhoun",1015,7.153,NA,11.663,-21.633,NA,-37.061
"Alabama","Chambers",1017,8.095,NA,15.31,-19.231,NA,-46.591
"Alabama","Cherokee",1019,-2.068,NA,NA,-17.854,NA,-34.008
"Alabama","Chilton",1021,6.122,NA,11.678,-24.476,-8.874,-34.003
"Alabama","Choctaw",1023,5.798,NA,NA,NA,NA,-26.155
"Alabama","Clarke",1025,20.834,NA,NA,0.353,NA,-29.233
"Alabama","Clay",1027,-1.966,NA,-21.508,-29.825,NA,NA
"Alabama","Cleburne",1029,3.226,NA,NA,-34.998,-13.327,-28.965
"Alabama","Coffee",1031,1.716,NA,10.364,-6.66,NA,-33.337
"Alabama","Colbert",1033,5.313,NA,10.711,-23.536,10.635,-32.6
"Alabama","Conecuh",1035,NA,NA,-15.151,-45.766,NA,-19.695
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,-30.682
"Alabama","Covington",1039,13.766,NA,8.378,-14.961,NA,-23.847
"Alabama","Crenshaw",1041,6.349,NA,NA,-38.017,NA,-38.462
"Alabama","Cullman",1043,13.418,28.301,12.048,-24.08,-15.455,-32.951
"Alabama","Dale",1045,5.264,NA,11.407,-23.57,-16.95,-27.342
"Alabama","Dallas",1047,17.502,NA,NA,-7.972,NA,-29.766
"Alabama","DeKalb",1049,3.03,NA,9.975,-29.465,NA,-28.287
"Alabama","Elmore",1051,9.936,NA,13.81,-15.285,NA,-37.128
"Alabama","Escambia",1053,18.347,NA,NA,-13.121,NA,-30.32
"Alabama","Etowah",1055,5.508,NA,11.557,-20.298,-27.712,-35.244
"Alabama","Fayette",1057,NA,NA,NA,-10.279,NA,-29.629
"Alabama","Franklin",1059,13.768,NA,NA,-7.457,NA,-26.107
"Alabama","Geneva",1061,15.223,NA,NA,-4.914,NA,-28.003
"Alabama","Greene",1063,3.701,NA,NA,NA,-24.335,-34.814
"Alabama","Hale",1065,8.335,NA,NA,-20.002,NA,-30.926
"Alabama","Henry",1067,5.062,NA,NA,-24.461,NA,-26.672
"Alabama","Houston",1069,5.027,NA,11.081,-25.459,-9.997,-30.302
"Alabama","Jackson",1071,3.6,NA,11.783,-27.888,NA,-32.039
"Alabama","Jefferson",1073,4.859,29.524,16.828,-32.014,-30.634,-45.686
"Alabama","Lamar",1075,17.541,NA,NA,NA,NA,-32.439
"Alabama","Lauderdale",1077,6.916,NA,12.96,-22.111,NA,-35.516
"Alabama","Lawrence",1079,7.835,NA,NA,-6.328,NA,-28.658
"Alabama","Lee",1081,4.267,NA,18.488,-33.7,NA,-45.684
"Alabama","Limestone",1083,0.455,15.513,17.239,-21.036,NA,-42.902
"Alabama","Lowndes",1085,NA,NA,NA,NA,-18.417,-38.355
"Alabama","Macon",1087,34.18,NA,-28.738,-6.186,-38.497,NA
"Alabama","Madison",1089,-1.117,20.583,20.086,-34.749,-37.435,-50.548
"Alabama","Marengo",1091,26.02,NA,-25.192,-0.918,NA,NA
"Alabama","Marion",1093,-11.969,NA,NA,-23.358,NA,-28.1
"Alabama","Marshall",1095,10.482,54.453,10.784,-20.029,NA,-33.475
"Alabama","Mobile",1097,7.851,-2.637,12.655,-20.836,-21.655,-36.26
"Alabama","Monroe",1099,19.517,NA,-30.09,-12.584,NA,NA
"Alabama","Montgomery",1101,11.399,12.193,15.858,-24.1,-3.495,-41.286
"Alabama","Morgan",1103,8.333,32.34,13.003,-25.742,-9.81,-35.676
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-32.872
"Alabama","Pickens",1107,39.403,NA,-33.343,-3.183,NA,NA
"Alabama","Pike",1109,-12.182,NA,NA,-6.371,NA,-35.78
"Alabama","Randolph",1111,9.304,NA,-34.54,-18.268,NA,NA
"Alabama","Russell",1113,52.305,NA,11.973,-19.791,NA,-37.409
"Alabama","Shelby",1117,-6.518,77.516,19.687,-29.59,NA,-48.44
"Alabama","St. Clair",1115,-0.226,NA,13.612,-18.979,-13.776,-37.694
"Alabama","Sumter",1119,NA,NA,-35.934,-32.469,NA,NA
"Alabama","Talladega",1121,15.784,NA,12.654,-14.041,-3.109,-37.005
"Alabama","Tallapoosa",1123,15.955,NA,13.614,-14.437,NA,-35.948
"Alabama","Tuscaloosa",1125,5.543,-7.1,18.559,-31.651,-16.349,-44.898
"Alabama","Walker",1127,7.131,NA,9.791,-17.169,-27.569,-29.522
"Alabama","Washington",1129,8.958,NA,NA,NA,NA,-23.393
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,-29.408
"Alabama","Winston",1133,8.71,NA,NA,-10.276,NA,-28.86
"Alaska","Anchorage",2020,-7.293,-1.724,21.799,-37.795,-42.43,-50.243
"Alaska","Bethel",2050,NA,NA,NA,NA,NA,-19.715
