"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,0.764,NA,13.15,-24.742,NA,-35.759
"Alabama","Baldwin",1003,-17.959,-36.668,11.651,-41.407,-24.294,-33.133
"Alabama","Barbour",1005,-18.045,NA,NA,-14.652,NA,-18.707
"Alabama","Bibb",1007,-12.603,NA,NA,-13.639,NA,-29.746
"Alabama","Blount",1009,-10.345,NA,12.225,-22.813,NA,-31.192
"Alabama","Bullock",1011,-11.111,NA,NA,NA,NA,-28.356
"Alabama","Butler",1013,-9.174,NA,NA,-34.855,-47.726,-36.298
"Alabama","Calhoun",1015,-12.382,NA,12.566,-30.173,NA,-33.706
"Alabama","Chambers",1017,-7.655,NA,15.036,-25.735,NA,-44.515
"Alabama","Cherokee",1019,-12.82,NA,NA,-21.293,NA,-31.18
"Alabama","Chilton",1021,-8.502,NA,9.852,-30.124,-22.904,-31.528
"Alabama","Choctaw",1023,-7.462,NA,NA,-17.071,NA,-26.23
"Alabama","Clarke",1025,-18.582,NA,NA,-16.313,NA,-20.164
"Alabama","Clay",1027,9.995,NA,-18.892,-29.825,NA,NA
"Alabama","Cleburne",1029,-17.242,NA,NA,-47.366,-21.27,-24.265
"Alabama","Coffee",1031,-8.505,NA,10.233,-27.645,NA,-31.419
"Alabama","Colbert",1033,-17.267,-48.885,12.826,-34.651,-5.158,-32.415
"Alabama","Conecuh",1035,-3.923,NA,-18.462,-58.212,NA,-32.087
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,-27.711
"Alabama","Covington",1039,-4.048,NA,NA,-22.472,NA,-21.098
"Alabama","Crenshaw",1041,-16.177,NA,NA,-56.605,NA,-41
"Alabama","Cullman",1043,-6.448,37.036,12.608,-29.817,-21.154,-31.272
"Alabama","Dale",1045,-10.622,NA,10.257,-28.468,-16.667,-27.521
"Alabama","Dallas",1047,-3.446,NA,NA,-23.308,NA,-27.62
"Alabama","DeKalb",1049,-9.475,NA,10.319,-32.822,NA,-26.299
"Alabama","Elmore",1051,-6.706,NA,12.318,-30.799,NA,-36.512
"Alabama","Escambia",1053,-13.633,NA,NA,-28.226,NA,-27.62
"Alabama","Etowah",1055,-11.059,NA,11.884,-32.639,-18.668,-32.813
"Alabama","Fayette",1057,NA,NA,NA,-32.074,NA,-29.87
"Alabama","Franklin",1059,-13.812,NA,NA,-20.644,NA,-25.607
"Alabama","Geneva",1061,-8.607,NA,NA,-14.972,NA,-25.795
"Alabama","Greene",1063,-14.545,NA,NA,NA,-24.482,-25.029
"Alabama","Hale",1065,-24.999,NA,NA,-26.417,NA,-33.694
"Alabama","Henry",1067,-8.973,NA,NA,-42.99,NA,-23.933
"Alabama","Houston",1069,-12.965,NA,11.608,-35.985,-7.14,-29.748
"Alabama","Jackson",1071,-9.687,NA,11.685,-31.24,NA,-30.16
"Alabama","Jefferson",1073,-9.229,22.886,16.867,-37.975,-39.198,-44.39
"Alabama","Lamar",1075,-3.226,NA,NA,NA,NA,-25.005
"Alabama","Lauderdale",1077,-15.911,NA,13.072,-33.936,NA,-33.856
"Alabama","Lawrence",1079,-4.346,NA,NA,-23.826,NA,-27.488
"Alabama","Lee",1081,-18.245,NA,17.405,-40.671,NA,-43.776
"Alabama","Limestone",1083,-11.762,1.514,17.521,-30.099,NA,-41.977
"Alabama","Lowndes",1085,NA,NA,NA,NA,-24.134,-35.211
"Alabama","Macon",1087,-2.565,NA,-33.529,-11.766,-37.665,NA
"Alabama","Madison",1089,-14.992,-7.097,20.059,-39.224,-45.586,-49.908
"Alabama","Marengo",1091,-14.107,NA,-26.186,-15.866,NA,NA
"Alabama","Marion",1093,-16.056,NA,NA,-31.139,NA,-27.732
"Alabama","Marshall",1095,-9.924,50.066,11.685,-30.193,NA,-30.671
"Alabama","Mobile",1097,-11.434,-6.44,12.964,-29.118,-24.207,-33.923
"Alabama","Monroe",1099,-1.283,NA,-26.798,-22.735,NA,NA
"Alabama","Montgomery",1101,-10.18,2.272,15.329,-33.247,-25.543,-40.38
"Alabama","Morgan",1103,-9.232,17.375,12.53,-31.729,-15.921,-32.24
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-36.727
"Alabama","Pickens",1107,20.053,NA,-31.692,-20.332,NA,NA
"Alabama","Pike",1109,-26.245,NA,NA,-26.338,NA,-32.247
"Alabama","Randolph",1111,-13.245,NA,-31.051,-25.073,NA,NA
"Alabama","Russell",1113,23.14,NA,11.807,-30.9,NA,-34.31
"Alabama","Shelby",1117,-16.896,74.406,19.041,-34.011,NA,-47.144
"Alabama","St. Clair",1115,-15.494,NA,13.759,-25.31,-16.112,-35.866
"Alabama","Sumter",1119,-4.082,NA,-38.329,-43.215,NA,NA
"Alabama","Talladega",1121,-9.053,NA,12.43,-21.729,-6.557,-35.761
"Alabama","Tallapoosa",1123,3.862,NA,12.795,-28.08,NA,-28.028
"Alabama","Tuscaloosa",1125,-14.671,-25.249,18.89,-44.505,-21.984,-43.047
"Alabama","Walker",1127,-12.731,NA,11.101,-32.233,-32.009,-27.834
"Alabama","Washington",1129,-11.271,NA,NA,NA,NA,-20.287
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,-29.163
"Alabama","Winston",1133,2.045,NA,NA,-18.388,NA,-22.599
"Alaska","Anchorage",2020,-15.177,24.545,20.614,-40.86,-48.728,-51.917
"Alaska","Bethel",2050,-19.51,NA,NA,NA,NA,-28.982
"Alaska","Fairbanks North Star",2090,-23.53,NA,17.318,-38.801,-64.891,-39.847
"Alaska","Juneau",2110,-21.473,NA,NA,-48.373,-54.167,-53.393
"Alaska","Kenai Peninsula Borough",2122,-23.807,NA,11.762,-38.067,NA,-38.179
"Alaska","Ketchikan Gateway",2130,-45.944,NA,-48.781,-37.112,NA,NA
"Alaska","Kodiak Island",2150,NA,NA,NA,-51.662,NA,-39.711
"Alaska","Matanuska-Susitna",2170,-18.205,NA,17.556,-37.607,NA,-50.234
"Alaska","North Slope",2185,NA,NA,NA,NA,NA,-20.315
"Alaska","Sitka",2220,NA,NA,-32.496,NA,NA,NA
"Alaska","Southeast Fairbanks",2240,NA,NA,NA,NA,NA,NA
"Alaska","Valdez-Cordova",2261,NA,NA,-43.132,NA,NA,NA
"Arizona","Apache",4001,4.908,-30.508,13.496,-41.477,-14.447,-40.83
"Arizona","Cochise",4003,-15.247,-7.471,9.772,-28.955,-20.088,-34.348
"Arizona","Coconino",4005,-10.212,-19.375,15.497,-42.627,-29.395,-45.031
"Arizona","Gila",4007,11.862,36.56,7.859,-22.453,NA,-28.532
"Arizona","Graham",4009,15.426,NA,9.741,-18.415,NA,-29.282
"Arizona","Greenlee",4011,-11.267,NA,NA,-72.34,NA,-29.849
"Arizona","La Paz",4012,-36.927,-41.593,NA,-56.48,-35.95,-22.355
"Arizona","Maricopa",4013,-6.942,-3.47,15.626,-29.32,-38.928,-44.972
"Arizona","Mohave",4015,-10.421,-2.482,8.674,-28.584,-21.264,-32.535
"Arizona","Navajo",4017,0.836,6.055,10.641,-18.785,-14.069,-34.273
"Arizona","Pima",4019,-9.624,-11.95,14.772,-33.653,-40.288,-42.224
"Arizona","Pinal",4021,-15.393,-14.325,11.909,-21.394,-20.05,-38.459
"Arizona","Santa Cruz",4023,-31.135,-42.186,13.929,-48.61,-12.089,-33.856
