"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,-4.961,NA,1.31,-2.062,NA,1.663
"Alabama","Baldwin",1003,8.537,12.423,2.519,9.804,1.13,-14.893
"Alabama","Barbour",1005,-18.045,NA,NA,4.762,NA,6.455
"Alabama","Bibb",1007,5.884,NA,NA,1.513,NA,1.9
"Alabama","Blount",1009,-8.621,NA,2.566,0.625,NA,1.109
"Alabama","Bullock",1011,NA,NA,NA,NA,NA,-2.983
"Alabama","Butler",1013,-14.679,NA,NA,-7.054,NA,-3.706
"Alabama","Calhoun",1015,-7.402,NA,3.79,-8.468,NA,0.315
"Alabama","Chambers",1017,-7.177,NA,1.881,-2.696,NA,2.131
"Alabama","Cherokee",1019,-10.255,NA,NA,-12.034,NA,0.002
"Alabama","Chilton",1021,0,NA,1.693,-2.222,-9.927,2.839
"Alabama","Choctaw",1023,-8.954,NA,NA,NA,NA,4.918
"Alabama","Clarke",1025,-18.582,NA,NA,4.255,NA,0.804
"Alabama","Clay",1027,-2.005,NA,6.664,-21.054,NA,NA
"Alabama","Cleburne",1029,8.621,NA,NA,NA,-2.122,5.831
"Alabama","Coffee",1031,-1.702,NA,0.242,-1.223,NA,0.715
"Alabama","Colbert",1033,-2.504,-55.553,1.868,-4.091,-0.004,0.459
"Alabama","Conecuh",1035,-3.923,NA,10.769,-13.438,NA,14.928
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,0
"Alabama","Covington",1039,3.239,NA,-0.202,5.618,NA,7.172
"Alabama","Crenshaw",1041,-8.824,NA,NA,16.98,NA,0
"Alabama","Cullman",1043,-4.835,-20.372,3.176,-3.987,2.884,-0.137
"Alabama","Dale",1045,26.374,NA,0.658,-4.562,-15,0.866
"Alabama","Dallas",1047,-10.835,NA,1.646,-3.946,NA,0.832
"Alabama","DeKalb",1049,-9.475,NA,3.339,-4.601,NA,0.368
"Alabama","Elmore",1051,-13.418,-26.527,1.709,-10.769,NA,1.362
"Alabama","Escambia",1053,1.14,NA,1.498,-1.388,NA,3.761
"Alabama","Etowah",1055,-8.494,NA,3.473,-4.447,-5.335,1.197
"Alabama","Fayette",1057,NA,NA,NA,-7.546,NA,0
"Alabama","Franklin",1059,-4.603,NA,2.15,3.264,NA,6.12
"Alabama","Geneva",1061,-2.693,NA,0.141,3.395,NA,-0.003
"Alabama","Greene",1063,-10.91,NA,NA,NA,3.432,-4.57
"Alabama","Hale",1065,-6.578,NA,NA,-16.984,NA,1.088
"Alabama","Henry",1067,-2.564,NA,NA,-11.995,NA,5.179
"Alabama","Houston",1069,-6.376,NA,1.27,-4.644,-9.997,0.523
"Alabama","Jackson",1071,-11.238,NA,3.494,-6.244,NA,2.009
"Alabama","Jefferson",1073,-4.289,-32.835,2.326,-6.089,-6.598,-0.668
"Alabama","Lamar",1075,0,NA,NA,NA,NA,-4.166
"Alabama","Lauderdale",1077,-6.272,NA,2.265,-3.772,NA,2.873
"Alabama","Lawrence",1079,-5.071,NA,3.293,-4.68,NA,1.208
"Alabama","Lee",1081,-9.473,NA,2.132,-10.003,NA,2.461
"Alabama","Limestone",1083,-5.881,-9.09,3.275,-0.105,NA,2.346
"Alabama","Lowndes",1085,NA,NA,NA,NA,16.556,4.226
"Alabama","Macon",1087,-6.412,NA,-12.257,-2.353,-4.337,NA
"Alabama","Madison",1089,-4.952,-32.871,2.727,-6.347,-3.429,0.146
"Alabama","Marengo",1091,-10.453,NA,1.587,-0.937,NA,NA
"Alabama","Marion",1093,-13.012,NA,NA,-6.143,NA,-0.545
"Alabama","Marshall",1095,-11.704,-22.366,2.875,-6.409,NA,-2.782
"Alabama","Mobile",1097,5.547,31.054,3.717,13.862,17.488,-23.293
"Alabama","Monroe",1099,-11.541,NA,-3.09,2.597,NA,NA
"Alabama","Montgomery",1101,-5.014,-24.996,1.416,-5.492,-25.543,2.055
"Alabama","Morgan",1103,-4.405,-14.518,2.722,-1.222,2.899,-0.271
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-6.72
"Alabama","Pickens",1107,-18.29,NA,2.955,-5.514,NA,NA
