"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,22.519,NA,3.27,3.093,NA,-12.89
"Alabama","Baldwin",1003,39.024,48.484,1.508,9.027,4.52,-1.814
"Alabama","Barbour",1005,15.037,NA,NA,17.582,NA,3.229
"Alabama","Bibb",1007,30.254,NA,NA,15.149,NA,-7.594
"Alabama","Blount",1009,21.121,NA,4.846,3.438,NA,-6.413
"Alabama","Bullock",1011,NA,NA,NA,NA,NA,-13.431
"Alabama","Butler",1013,28.44,NA,NA,3.735,NA,-6.668
"Alabama","Calhoun",1015,25.841,NA,2.249,-1.682,NA,-4.118
"Alabama","Chambers",1017,21.531,NA,2.071,9.436,NA,-5.186
"Alabama","Cherokee",1019,15.386,NA,NA,3.708,NA,-6.449
"Alabama","Chilton",1021,29.149,NA,1.995,3.456,16.791,-8.013
"Alabama","Choctaw",1023,19.404,NA,NA,NA,NA,-0.001
"Alabama","Clarke",1025,11.506,NA,NA,15.248,NA,-4.841
"Alabama","Clay",1027,NA,NA,-3.336,-14.037,NA,NA
"Alabama","Cleburne",1029,37.931,NA,NA,NA,10.644,6.802
"Alabama","Coffee",1031,22.446,NA,0.236,4.332,NA,-2.642
"Alabama","Colbert",1033,20.616,-48.885,4.229,-6.001,3.089,-4.828
"Alabama","Conecuh",1035,29.409,NA,6.154,-23.885,NA,7.465
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,0
"Alabama","Covington",1039,29.555,NA,0.387,5.618,NA,1.686
"Alabama","Crenshaw",1041,16.176,NA,NA,26.415,NA,-6
"Alabama","Cullman",1043,31.34,9.258,2.851,0.249,20.192,-3.963
"Alabama","Dale",1045,21.246,NA,0.869,6.934,3.333,-3.22
"Alabama","Dallas",1047,15.766,NA,0.997,10.322,NA,-6.281
"Alabama","DeKalb",1049,18.157,NA,2.488,-7.822,NA,-3.891
"Alabama","Elmore",1051,20.363,14.29,3.039,-3.389,NA,-8.719
"Alabama","Escambia",1053,30.686,NA,2.916,-0.394,NA,-6.281
"Alabama","Etowah",1055,18.429,NA,3.468,-4.231,-8.002,-5.128
"Alabama","Fayette",1057,NA,NA,NA,1.888,NA,-5.194
"Alabama","Franklin",1059,20.393,NA,3.457,2.54,NA,-0.931
"Alabama","Geneva",1061,38.705,NA,NA,19.041,NA,-7.696
"Alabama","Greene",1063,16.359,NA,NA,NA,4.594,-6.843
"Alabama","Hale",1065,-3.288,NA,NA,9.432,NA,-14.129
"Alabama","Henry",1067,21.791,NA,NA,-10.996,NA,-4.525
"Alabama","Houston",1069,22.848,NA,1.559,-1.343,-1.426,-4.382
"Alabama","Jackson",1071,19.766,NA,4.325,-3.12,NA,-4.526
"Alabama","Jefferson",1073,29.316,24.379,6.161,-7.832,-12.926,-15.679
"Alabama","Lamar",1075,19.351,NA,NA,NA,NA,-5.555
"Alabama","Lauderdale",1077,18.065,NA,3.716,-2.658,NA,-2.867
"Alabama","Lawrence",1079,26.084,NA,4.017,8.509,NA,-2.482
"Alabama","Lee",1081,14.738,NA,6.564,-11.405,NA,-18.523
"Alabama","Limestone",1083,20.475,3.029,6.93,-4.466,NA,-10.951
"Alabama","Lowndes",1085,NA,NA,NA,NA,11.728,-9.858
"Alabama","Macon",1087,51.288,NA,2.635,16.473,-9.409,NA
"Alabama","Madison",1089,20.803,-11.541,8.65,-10.889,-25.274,-17.346
"Alabama","Marengo",1091,28.827,NA,-1.587,8.02,NA,NA
"Alabama","Marion",1093,18.286,NA,NA,6.163,NA,-2.084
"Alabama","Marshall",1095,20.155,19.024,4.138,-5.743,NA,-11.464
"Alabama","Mobile",1097,25.957,19.945,2.418,4.495,2.15,-4.124
"Alabama","Monroe",1099,34.624,NA,-4.121,7.143,NA,NA
"Alabama","Montgomery",1101,21.502,-7.953,4.75,-7.076,-12.304,-16.421
"Alabama","Morgan",1103,25.467,15.925,3.508,-3.472,3.487,-5.963
"Alabama","Perry",1105,NA,NA,NA,NA,NA,-15.055
"Alabama","Pickens",1107,38.391,NA,-12.884,7.453,NA,NA
"Alabama","Pike",1109,5.417,NA,NA,5.656,NA,-9.675
"Alabama","Randolph",1111,14.313,NA,-7.452,-2.503,NA,NA
"Alabama","Russell",1113,19.51,NA,3.796,4.682,NA,-12.102
"Alabama","Shelby",1117,21.559,68.307,7.923,-0.3,NA,-18.921
"Alabama","St. Clair",1115,14.632,NA,4.467,1.712,3.405,-11.911
"Alabama","Sumter",1119,20.428,NA,-8.335,NA,NA,NA
"Alabama","Talladega",1121,21.937,NA,1.804,7.999,1.092,-6
"Alabama","Tallapoosa",1123,22.608,NA,2.714,-4.027,NA,-2.356
"Alabama","Tuscaloosa",1125,16.009,20.74,5.44,-11.125,8.011,-20.769
"Alabama","Walker",1127,18.624,NA,2.918,-4.661,-0.015,-3.24
"Alabama","Washington",1129,28.176,NA,NA,NA,NA,1.331
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,2.082
