"state","county","fips","Grocery & pharmacy","Parks","Residential","Retail & recreation","Transit stations","Workplace"
"Alabama","Autauga",1001,0,NA,-0.838,9.883,NA,3.027
"Alabama","Baldwin",1003,9.684,34.27,3.115,10.736,1.668,-22.939
"Alabama","Barbour",1005,-19.847,NA,NA,4.811,NA,1.816
"Alabama","Bibb",1007,11.205,NA,NA,6.52,NA,4.376
"Alabama","Blount",1009,-1.747,NA,-0.212,5.935,NA,1.496
"Alabama","Bullock",1011,-10.868,NA,NA,NA,NA,1.52
"Alabama","Butler",1013,1.709,NA,NA,15.79,NA,-2.159
"Alabama","Calhoun",1015,-1.337,NA,-0.277,9.892,NA,2.753
"Alabama","Chambers",1017,9.36,NA,0.599,19.805,NA,4.562
"Alabama","Cherokee",1019,5.196,NA,NA,7.372,NA,-1.048
"Alabama","Chilton",1021,6.097,NA,-1.844,9.02,8.13,5.852
"Alabama","Choctaw",1023,-1.54,NA,NA,NA,NA,4.763
"Alabama","Clarke",1025,-11.762,NA,NA,7.045,NA,-0.001
"Alabama","Clay",1027,4.343,NA,NA,-0.001,NA,3.258
"Alabama","Cleburne",1029,0,NA,NA,NA,-5.88,0.922
"Alabama","Coffee",1031,-7.267,NA,0.167,17.554,NA,3.582
"Alabama","Colbert",1033,3.432,-28.572,-1.166,4.917,10.867,2.03
"Alabama","Conecuh",1035,1.954,NA,NA,55.351,14.924,2.857
"Alabama","Coosa",1037,NA,NA,NA,NA,NA,7.231
"Alabama","Covington",1039,-0.403,NA,0.872,8.969,NA,-0.392
"Alabama","Crenshaw",1041,-11.768,NA,NA,8.774,NA,0.945
"Alabama","Cullman",1043,-1.435,NA,-1.524,8.14,9.43,2.362
"Alabama","Dale",1045,27.116,NA,0.004,6.519,1.667,2.511
"Alabama","Dallas",1047,NA,NA,-1.461,-2.507,3.264,7.438
"Alabama","DeKalb",1049,1.899,NA,-0.036,4.021,NA,2.74
"Alabama","Elmore",1051,-5.39,NA,-0.918,8.45,NA,1.72
"Alabama","Escambia",1053,5.665,NA,0.23,6.027,NA,-1.621
"Alabama","Etowah",1055,2.099,NA,-0.013,8.688,-2.466,2.941
"Alabama","Fayette",1057,NA,NA,NA,7.62,NA,-1.234
"Alabama","Franklin",1059,-0.701,NA,-2.684,11.871,NA,6.322
"Alabama","Geneva",1061,-0.005,NA,0.126,2.496,NA,0.916
"Alabama","Greene",1063,-1.788,NA,NA,NA,-0.013,-2.176
"Alabama","Hale",1065,-28.379,NA,NA,-5.662,NA,-3.094
"Alabama","Henry",1067,-7.592,NA,NA,0.986,NA,3.672
"Alabama","Houston",1069,1.951,NA,1.274,5.852,14.494,1.748
"Alabama","Jackson",1071,-3.584,NA,-1.677,12.015,NA,2.462
"Alabama","Jefferson",1073,3.323,19.903,-0.801,5.473,6.112,2.645
"Alabama","Lamar",1075,3.391,NA,NA,NA,NA,1.307
"Alabama","Lauderdale",1077,4.045,NA,-1.387,2.744,NA,3.11
"Alabama","Lawrence",1079,-2.897,NA,-1.715,12.23,NA,3.653
"Alabama","Lee",1081,-3.115,NA,0,5.641,NA,3.911
"Alabama","Limestone",1083,2.729,38.972,-1.236,7.663,NA,4.095
"Alabama","Lowndes",1085,NA,NA,NA,NA,11.487,2.742
"Alabama","Macon",1087,2.442,NA,NA,8.604,-4.617,-5.431
"Alabama","Madison",1089,5.251,7.805,16.181,6.209,3.807,-1.552
"Alabama","Marengo",1091,NA,NA,NA,-15.889,4.015,36.909
"Alabama","Marion",1093,-11.62,NA,NA,10.986,NA,-0.531
"Alabama","Marshall",1095,4.553,27.318,-0.995,6.427,NA,2.996
"Alabama","Mobile",1097,4.072,27.649,3.85,9.13,-37.151,6.133
"Alabama","Monroe",1099,NA,NA,NA,-20.477,-3.994,138.747
"Alabama","Montgomery",1101,0.392,12.944,-0.525,6.645,-6.407,3.545
"Alabama","Morgan",1103,6.789,23.927,-1.174,7.847,2.863,2.291
"Alabama","Perry",1105,-2.284,NA,NA,NA,NA,-1.624
"Alabama","Pickens",1107,16.095,NA,NA,3.405,NA,-1.889
"Alabama","Pike",1109,-14.886,NA,-0.795,5.055,NA,0.907
"Alabama","Randolph",1111,0.019,NA,NA,2.769,NA,3.062
"Alabama","Russell",1113,9.923,NA,-0.421,11.487,NA,1.171
"Alabama","Shelby",1117,0.851,35.512,-0.945,4.335,NA,2.583
"Alabama","St. Clair",1115,-0.724,NA,-0.599,7.009,-0.008,2.267
"Alabama","Sumter",1119,-10.817,NA,NA,NA,NA,8.027
"Alabama","Talladega",1121,-7.574,NA,-0.676,12.011,8.955,2.153
"Alabama","Tallapoosa",1123,4.088,NA,0.326,6.297,NA,4.255
"Alabama","Tuscaloosa",1125,3.305,15.919,-1.099,7.087,7.131,3.729
"Alabama","Walker",1127,0.796,NA,-0.793,10.693,4.177,7.85
"Alabama","Washington",1129,1.463,NA,NA,NA,NA,-13.14
"Alabama","Wilcox",1131,NA,NA,NA,NA,NA,4.09
"Alabama","Winston",1133,6.308,NA,NA,5.061,NA,3.575
"Alaska","Anchorage",2020,2.21,3.479,-0.073,6.849,1.624,3.831
"Alaska","Bethel",2050,NA,NA,NA,NA,NA,-2.816
"Alaska","Fairbanks North Star",2090,-0.284,NA,-0.847,13.115,0,3.852
"Alaska","Juneau",2110,-3.104,NA,0.335,3.094,0.002,1.352
"Alaska","Kenai Peninsula Borough",2122,-6.033,NA,0.212,6.316,NA,0
"Alaska","Ketchikan Gateway",2130,NA,NA,NA,-0.001,NA,4.706
"Alaska","Kodiak Island",2150,NA,NA,NA,-18.333,NA,-1.514
"Alaska","Matanuska-Susitna",2170,-5.607,NA,0.18,1.308,NA,1.805
"Alaska","North Slope",2185,NA,NA,NA,NA,NA,4.613
"Alaska","Sitka",2220,NA,NA,NA,NA,NA,NA
"Alaska","Southeast Fairbanks",2240,NA,NA,NA,NA,NA,NA
"Alaska","Valdez-Cordova",2261,NA,NA,NA,NA,NA,1.852
"Arizona","Apache",4001,4.769,0,0.357,-4.717,13.135,3.248
"Arizona","Cochise",4003,0.435,15.977,0.156,3.782,-6.296,3.07
"Arizona","Coconino",4005,10.34,28.125,-0.398,8.226,8.736,4.527
"Arizona","Gila",4007,20,19.764,0.151,6.175,NA,2.212
"Arizona","Graham",4009,14.754,NA,-1.376,5.721,NA,2.108
"Arizona","Greenlee",4011,11.43,NA,NA,NA,NA,5.557
"Arizona","La Paz",4012,-15.999,-15.383,NA,-11.172,-2.227,-0.558
"Arizona","Maricopa",4013,0.474,11.152,-0.27,5.498,8.689,2.467
"Arizona","Mohave",4015,1.129,11.949,0.427,5.905,6.284,1.047
"Arizona","Navajo",4017,10.123,16.326,0.124,5.27,11.69,2.251
"Arizona","Pima",4019,5.551,6.29,-0.222,3.418,3.714,3.403
"Arizona","Pinal",4021,-5.63,3.693,-0.085,15.696,11.055,1.705
"Arizona","Santa Cruz",4023,-6.965,12.285,-0.38,2.676,28.571,0.855
"Arizona","Yavapai",4025,6.086,14.241,-0.036,6.575,7.389,3.103
"Arizona","Yuma",4027,0.948,14.637,-0.085,3.599,-4.779,0.756
"Arkansas","Arkansas",5001,-7.042,NA,NA,0,NA,3.125
"Arkansas","Ashley",5003,-0.001,NA,NA,-5.625,NA,2.729
"Arkansas","Baxter",5005,2.367,NA,0.189,3.966,NA,0.999
"Arkansas","Benton",5007,-0.971,4.588,0.235,4.781,9.035,2.275
"Arkansas","Boone",5009,-6.06,NA,0.46,9.189,NA,1.78
"Arkansas","Bradley",5011,0,NA,NA,-1.639,NA,-8.064
"Arkansas","Carroll",5015,-3.125,NA,1.383,3.472,NA,3.831
"Arkansas","Chicot",5017,NA,NA,NA,12.765,NA,-1.782
"Arkansas","Clark",5019,20.967,NA,NA,5.986,2.543,3.268
"Arkansas","Clay",5021,NA,NA,NA,3.158,NA,0.993
"Arkansas","Cleburne",5023,13.542,NA,NA,1.987,NA,0
"Arkansas","Cleveland",5025,NA,NA,NA,NA,NA,-6.523
"Arkansas","Columbia",5027,-19.565,NA,NA,10.364,NA,6.163
"Arkansas","Conway",5029,-4.353,NA,NA,7.951,2.74,0.698
"Arkansas","Craighead",5031,3.972,NA,-0.232,5.075,4.288,0.241
"Arkansas","Crawford",5033,-2.771,NA,-0.339,12.409,12.281,1.94
"Arkansas","Crittenden",5035,-1.137,NA,-0.184,12.936,5.261,1.17
"Arkansas","Cross",5037,10.169,NA,NA,8.285,NA,7.757
"Arkansas","Dallas",5039,NA,NA,NA,8.573,NA,NA
"Arkansas","Desha",5041,-0.003,NA,NA,11.647,NA,4.546
"Arkansas","Drew",5043,11.34,NA,NA,-0.478,NA,1.787
"Arkansas","Faulkner",5045,-1.298,NA,-0.447,9.264,NA,3.748
"Arkansas","Franklin",5047,0.001,NA,NA,-1.743,-5.966,0.003
"Arkansas","Fulton",5049,NA,NA,NA,NA,NA,2.702
"Arkansas","Garland",5051,-3.747,28.99,0.195,8.884,NA,2.548
"Arkansas","Grant",5053,NA,NA,NA,5.005,NA,1.495
"Arkansas","Greene",5055,5.062,NA,-0.309,13.036,NA,1.918
"Arkansas","Hempstead",5057,-0.92,NA,NA,4.309,NA,4.324
"Arkansas","Hot Spring",5059,1.165,NA,-1.22,6.927,-57.142,2.617
"Arkansas","Howard",5061,-3.843,NA,NA,-1.922,NA,3.772
"Arkansas","Independence",5063,6.376,NA,0.733,6.455,NA,0.337
"Arkansas","Izard",5065,-0.001,NA,NA,-30.764,NA,1.283
"Arkansas","Jackson",5067,8.333,NA,NA,7.691,NA,0.001
"Arkansas","Jefferson",5069,8.5,NA,-1.584,16.451,4.393,-0.228
"Arkansas","Johnson",5071,12.359,NA,-0.06,5.972,NA,4.832
"Arkansas","Lawrence",5075,-4.757,NA,NA,6.72,NA,-0.904
"Arkansas","Lincoln",5079,NA,NA,NA,NA,NA,5.174
"Arkansas","Little River",5081,5.885,NA,NA,1.851,NA,1.239
"Arkansas","Logan",5083,-3.664,NA,NA,3.62,NA,6.174
"Arkansas","Lonoke",5085,1.815,NA,-0.854,9.919,NA,1.121
"Arkansas","Madison",5087,5.407,NA,NA,-2.611,NA,-3.759
"Arkansas","Marion",5089,3.124,NA,NA,7.617,NA,-1.753
"Arkansas","Miller",5091,4.562,NA,-1.029,13.702,2.015,-0.581
"Arkansas","Mississippi",5093,10.14,NA,0.178,7.074,-5.561,0.634
"Arkansas","Monroe",5095,-0.017,NA,NA,-1.785,NA,-4.318
"Arkansas","Montgomery",5097,NA,NA,NA,NA,NA,6.005
"Arkansas","Nevada",5099,NA,NA,NA,NA,-4.926,-1.665
"Arkansas","Newton",5101,NA,NA,NA,NA,NA,NA
"Arkansas","Ouachita",5103,-23.086,NA,NA,6.396,NA,2.386
"Arkansas","Perry",5105,NA,NA,NA,NA,NA,4.374
"Arkansas","Phillips",5107,8.494,NA,NA,8.079,NA,-0.038
"Arkansas","Pike",5109,-0.048,NA,NA,13.498,NA,-2.997
"Arkansas","Poinsett",5111,-7.997,NA,NA,8.144,NA,1.936
"Arkansas","Polk",5113,-17.954,NA,NA,4.278,NA,-2.694
"Arkansas","Pope",5115,0.014,NA,-0.8,8.821,4.049,1.837
"Arkansas","Prairie",5117,NA,NA,NA,NA,NA,5.531
"Arkansas","Pulaski",5119,3.66,5.787,-5.668,9.274,2.491,-0.731
"Arkansas","Randolph",5121,NA,NA,NA,7.991,-1.538,19.665
"Arkansas","Saline",5125,-2.505,NA,-0.871,11.141,4.819,0.253
"Arkansas","Scott",5127,NA,NA,NA,-3.815,NA,9.984
"Arkansas","Searcy",5129,NA,NA,NA,NA,NA,-8.667
"Arkansas","Sebastian",5131,1.283,26.65,0.528,6.742,-7.997,2.52
"Arkansas","Sevier",5133,1.724,NA,NA,4.075,NA,1.596
"Arkansas","Sharp",5135,-1.345,NA,NA,1.09,NA,5.216
"Arkansas","St. Francis",5123,-7.82,NA,NA,13.362,6.596,6.682
"Arkansas","Stone",5137,NA,NA,NA,0.002,NA,2.965
"Arkansas","Union",5139,-1.366,NA,-0.375,8.884,NA,1.085
"Arkansas","Van Buren",5141,NA,NA,NA,8.401,NA,1.179
"Arkansas","Washington",5143,-1.622,-3.878,5.319,4.899,0.779,0.529
"Arkansas","White",5145,9.291,NA,-0.332,-1.781,5.284,3.152
"Arkansas","Yell",5149,0,NA,NA,-1.148,NA,3.905
"California","Alameda",6001,2.367,25.511,-0.806,1.095,4.75,3.099
"California","Amador",6005,1.506,NA,-0.84,12.745,NA,6.253
"California","Butte",6007,0.794,29.694,-1.409,4.054,5.211,4.443
"California","Calaveras",6009,11.938,NA,-0.949,-0.299,NA,2.586
"California","Colusa",6011,-3.704,NA,NA,0.541,10.204,8.824
"California","Contra Costa",6013,3.44,24.222,-0.672,0.778,4.711,3.514
"California","Del Norte",6015,-6.716,NA,NA,6.325,NA,7.488
"California","El Dorado",6017,-8.792,24.593,-0.881,6.322,NA,1.436
"California","Fresno",6019,3.385,25.365,-0.363,6.918,-0.179,1.911
"California","Glenn",6021,4.762,NA,-1.1,3.053,10.875,1.308
"California","Humboldt",6023,0,31.012,-0.746,1.099,-16.363,1.653
"California","Imperial",6025,-4.563,-0.652,-0.318,3.215,15.512,4.235
"California","Inyo",6027,-3.845,24.999,NA,2.105,NA,4.474
"California","Kern",6029,2.611,26.347,-0.092,6.648,3.068,1.382
"California","Kings",6031,-1.42,33.802,-0.069,8.73,-1.598,0.29
"California","Lake",6033,6.159,25.391,-0.408,-0.123,-10.639,1.899
"California","Lassen",6035,8.183,NA,NA,12.499,NA,11.639
"California","Los Angeles",6037,1.083,12.626,-0.762,2.298,3.057,2.998
"California","Madera",6039,7.768,-9.401,-0.479,16.208,37.506,25.286
"California","Marin",6041,-0.045,-3.999,-1.011,-0.119,4.339,2.98
"California","Mariposa",6043,6.973,NA,4.247,0,3.962,NA
"California","Mendocino",6045,4.353,21.178,-1.581,5.352,NA,3.364
"California","Merced",6047,2.396,69.033,-0.806,6.226,3.286,2.006
"California","Modoc",6049,-3.997,NA,NA,NA,NA,-1.645
"California","Mono",6051,-25.997,NA,NA,-3.235,NA,-8.048
"California","Monterey",6053,5.008,23.999,-0.771,3.524,11.785,1.885
"California","Napa",6055,8.575,50.85,-2.105,6.226,NA,3.05
"California","Nevada",6057,-0.713,34.906,-1.169,3.412,-35.716,4.392
"California","Orange",6059,-1.215,14.198,-0.338,3.723,2.294,3.395
"California","Placer",6061,12.026,29.276,-0.597,2.912,-4.114,2.323
"California","Plumas",6063,-2.383,NA,NA,2.793,NA,7.622
"California","Riverside",6065,0.109,11.594,-0.971,4.408,6.885,2.444
"California","Sacramento",6067,1.792,29.807,-0.882,4.13,2.718,2.731
"California","San Benito",6069,0.869,NA,-1.779,4.238,NA,4.022
"California","San Bernardino",6071,-0.302,17.12,-0.603,4.434,0.374,2.275
"California","San Diego",6073,-0.631,17.896,-0.994,1.685,2.701,4.549
"California","San Francisco",6075,3.563,30.517,-0.83,9.577,3.704,2.611
"California","San Joaquin",6077,1.22,22.366,-0.799,7.196,3.775,2.749
"California","San Mateo",6081,2.536,21.224,-0.502,2.062,4.92,1.762
"California","Santa Barbara",6083,5.546,33.55,-0.706,1.48,-4.417,2.104
"California","Santa Clara",6085,-0.445,19.29,-0.408,-0.291,3.215,1.054
"California","Santa Cruz",6087,1.517,24.325,-0.506,2.112,0.326,3.93
"California","Shasta",6089,6.032,21.384,-0.13,3.735,-1.642,1.661
"California","Siskiyou",6093,6.88,57.345,-0.644,5.583,2.703,3.147
"California","Solano",6095,5.615,NA,-2.25,11.198,8.173,4.467
"California","Sonoma",6097,2.197,24.497,-0.706,2.737,8.384,3.512
"California","Stanislaus",6099,4.393,42.188,-0.751,0.609,3.641,4.291
"California","Sutter",6101,0.099,31.471,-0.528,5.542,6.311,2.857
"California","Tehama",6103,6.362,NA,-1.126,5.499,NA,0.558
"California","Trinity",6105,9.214,NA,-0.249,9.412,1.742,0.54
